timestamp,underlier,old_strike,new_strike,futures_price
2022-11-14T09:49:57,NIFTY,18450,18400,18425.0
2022-11-14T09:49:58,NIFTY,18400,18450,18426.4
2022-11-14T09:49:59,NIFTY,18450,18400,18425.0
2022-11-14T09:50:01,NIFTY,18400,18450,18425.4
2022-11-14T09:50:02,NIFTY,18450,18400,18424.0
2022-11-14T09:50:16,NIFTY,18400,18450,18426.0
2022-11-14T09:50:20,NIFTY,18450,18400,18422.9
2022-11-14T09:50:23,NIFTY,18400,18450,18425.3
2022-11-14T09:50:24,NIFTY,18450,18400,18422.65
2022-11-14T09:50:26,NIFTY,18400,18450,18425.55
2022-11-14T09:50:27,NIFTY,18450,18400,18424.1
2022-11-14T13:30:14,NIFTY,18400,18450,18425.1
2022-11-14T13:37:03,NIFTY,18450,18400,18425.0
2022-11-14T13:37:04,NIFTY,18400,18450,18427.45
2022-11-14T13:37:12,NIFTY,18450,18400,18425.0
2022-11-14T13:37:14,NIFTY,18400,18450,18426.05
2022-11-14T13:37:15,NIFTY,18450,18400,18425.0
2022-11-14T13:37:16,NIFTY,18400,18450,18426.1
2022-11-14T13:37:17,NIFTY,18450,18400,18425.0
2022-11-14T13:37:23,NIFTY,18400,18450,18426.0
2022-11-14T13:37:24,NIFTY,18450,18400,18425.0
2022-11-14T13:37:28,NIFTY,18400,18450,18426.1
2022-11-14T13:37:29,NIFTY,18450,18400,18425.0
2022-11-14T13:37:32,NIFTY,18400,18450,18426.05
2022-11-14T13:37:39,NIFTY,18450,18400,18425.0
2022-11-14T13:37:44,NIFTY,18400,18450,18426.7
2022-11-14T13:37:50,NIFTY,18450,18400,18425.0
2022-11-14T13:37:51,NIFTY,18400,18450,18427.0
2022-11-14T13:38:07,NIFTY,18450,18400,18424.7
2022-11-14T13:38:09,NIFTY,18400,18450,18427.0
2022-11-14T13:38:18,NIFTY,18450,18400,18424.25
2022-11-14T13:38:21,NIFTY,18400,18450,18425.55
2022-11-14T13:59:07,NIFTY,18450,18400,18423.3
2022-11-14T14:00:05,NIFTY,18400,18450,18425.05
2022-11-14T14:24:32,NIFTY,18450,18400,18424.15
2022-11-14T14:24:37,NIFTY,18400,18450,18425.35
2022-11-14T14:24:39,NIFTY,18450,18400,18423.85
2022-11-14T14:25:19,NIFTY,18400,18450,18426.9
2022-11-14T14:31:18,NIFTY,18450,18400,18423.05
2022-11-14T14:32:04,NIFTY,18400,18450,18425.4
2022-11-14T14:32:05,NIFTY,18450,18400,18425.0
2022-11-14T14:32:47,NIFTY,18400,18450,18425.7
2022-11-14T14:32:48,NIFTY,18450,18400,18425.0
2022-11-14T14:32:57,NIFTY,18400,18450,18425.7
2022-11-14T14:32:59,NIFTY,18450,18400,18423.0
2022-11-14T14:33:00,NIFTY,18400,18450,18426.15
2022-11-14T14:33:01,NIFTY,18450,18400,18423.0
2022-11-14T14:33:19,NIFTY,18400,18450,18426.1
2022-11-14T14:33:38,NIFTY,18450,18400,18424.2
2022-11-14T14:33:43,NIFTY,18400,18450,18425.2
2022-11-14T14:34:15,NIFTY,18450,18400,18424.9
2022-11-14T14:34:21,NIFTY,18400,18450,18426.75
2022-11-14T14:34:25,NIFTY,18450,18400,18424.55
2022-11-14T14:34:27,NIFTY,18400,18450,18425.35
2022-11-14T14:34:31,NIFTY,18450,18400,18424.9
2022-11-14T14:34:36,NIFTY,18400,18450,18425.6
2022-11-14T14:34:39,NIFTY,18450,18400,18425.0
2022-11-14T14:34:40,NIFTY,18400,18450,18425.6
2022-11-14T14:34:43,NIFTY,18450,18400,18423.35
2022-11-14T14:36:14,NIFTY,18400,18450,18425.4
2022-11-14T14:36:15,NIFTY,18450,18400,18422.75
2022-11-14T14:36:55,NIFTY,18400,18450,18426.0
2022-11-14T14:36:56,NIFTY,18450,18400,18423.05
2022-11-14T15:05:04,NIFTY,18400,18350,18373.95
2022-11-14T15:05:06,NIFTY,18350,18400,18377.3
2022-11-14T15:13:17,NIFTY,18400,18350,18375.0
2022-11-14T15:13:19,NIFTY,18350,18400,18376.1
2022-11-14T15:18:31,NIFTY,18400,18350,18375.0
2022-11-14T15:18:39,NIFTY,18350,18400,18375.4
2022-11-14T15:18:40,NIFTY,18400,18350,18374.05
2022-11-14T15:18:42,NIFTY,18350,18400,18375.65
2022-11-14T15:18:49,NIFTY,18400,18350,18374.4
2022-11-14T15:19:06,NIFTY,18350,18400,18375.65
2022-11-14T15:19:08,NIFTY,18400,18350,18375.0
2022-11-14T15:25:37,NIFTY,18350,18400,18375.25
2022-11-14T15:25:40,NIFTY,18400,18350,18372.65
2022-11-14T15:25:41,NIFTY,18350,18400,18377.45
2022-11-14T15:25:43,NIFTY,18400,18350,18372.0
2022-11-14T15:25:48,NIFTY,18350,18400,18375.1
2022-11-14T15:25:49,NIFTY,18400,18350,18373.05
2022-11-14T09:15:01,BANKNIFTY,42200,42300,42300.0
2022-11-14T09:15:03,BANKNIFTY,42300,42200,42239.8
2022-11-14T09:15:05,BANKNIFTY,42200,42300,42259.05
2022-11-14T09:15:12,BANKNIFTY,42300,42200,42218.2
2022-11-14T09:15:42,BANKNIFTY,42200,42300,42260.4
2022-11-14T09:15:47,BANKNIFTY,42300,42200,42249.0
2022-11-14T09:15:51,BANKNIFTY,42200,42300,42257.65
2022-11-14T09:15:56,BANKNIFTY,42300,42200,42238.55
2022-11-14T09:19:03,BANKNIFTY,42200,42300,42258.45
2022-11-14T09:20:31,BANKNIFTY,42300,42200,42240.95
2022-11-14T09:20:49,BANKNIFTY,42200,42300,42250.1
2022-11-14T09:20:51,BANKNIFTY,42300,42200,42247.55
2022-11-14T09:21:03,BANKNIFTY,42200,42300,42257.05
2022-11-14T09:21:04,BANKNIFTY,42300,42200,42246.9
2022-11-14T09:23:32,BANKNIFTY,42200,42300,42253.7
2022-11-14T09:23:33,BANKNIFTY,42300,42200,42250.0
2022-11-14T09:23:43,BANKNIFTY,42200,42300,42251.15
2022-11-14T09:23:46,BANKNIFTY,42300,42200,42248.85
2022-11-14T09:23:48,BANKNIFTY,42200,42300,42251.4
2022-11-14T09:23:50,BANKNIFTY,42300,42200,42246.3
2022-11-14T09:23:54,BANKNIFTY,42200,42300,42252.3
2022-11-14T09:23:56,BANKNIFTY,42300,42200,42246.5
2022-11-14T09:23:58,BANKNIFTY,42200,42300,42252.55
2022-11-14T09:23:59,BANKNIFTY,42300,42200,42236.0
2022-11-14T09:24:26,BANKNIFTY,42200,42300,42252.0
2022-11-14T09:28:41,BANKNIFTY,42300,42200,42250.0
2022-11-14T09:28:48,BANKNIFTY,42200,42300,42251.15
2022-11-14T09:29:01,BANKNIFTY,42300,42200,42250.0
2022-11-14T09:29:09,BANKNIFTY,42200,42300,42254.15
2022-11-14T09:29:12,BANKNIFTY,42300,42200,42249.65
2022-11-14T09:29:14,BANKNIFTY,42200,42300,42251.6
2022-11-14T09:29:19,BANKNIFTY,42300,42200,42247.1
2022-11-14T09:35:11,BANKNIFTY,42200,42100,42145.95
2022-11-14T09:35:32,BANKNIFTY,42100,42200,42150.05
2022-11-14T09:35:33,BANKNIFTY,42200,42100,42145.45
2022-11-14T09:35:41,BANKNIFTY,42100,42200,42151.1
2022-11-14T09:51:04,BANKNIFTY,42200,42100,42138.6
2022-11-14T09:51:30,BANKNIFTY,42100,42200,42151.55
2022-11-14T09:51:32,BANKNIFTY,42200,42100,42148.85
2022-11-14T09:52:16,BANKNIFTY,42100,42200,42151.55
2022-11-14T09:52:28,BANKNIFTY,42200,42100,42149.0
2022-11-14T09:52:31,BANKNIFTY,42100,42200,42150.55
2022-11-14T09:52:32,BANKNIFTY,42200,42100,42148.65
2022-11-14T09:52:34,BANKNIFTY,42100,42200,42152.65
2022-11-14T09:52:36,BANKNIFTY,42200,42100,42147.75
2022-11-14T09:52:40,BANKNIFTY,42100,42200,42152.6
2022-11-14T09:52:42,BANKNIFTY,42200,42100,42148.0
2022-11-14T09:52:45,BANKNIFTY,42100,42200,42150.5
2022-11-14T09:52:49,BANKNIFTY,42200,42100,42145.0
2022-11-14T09:53:03,BANKNIFTY,42100,42200,42154.55
2022-11-14T09:53:38,BANKNIFTY,42200,42100,42147.25
2022-11-14T09:53:45,BANKNIFTY,42100,42200,42150.95
2022-11-14T09:53:48,BANKNIFTY,42200,42100,42150.0
2022-11-14T09:53:54,BANKNIFTY,42100,42200,42157.0
2022-11-14T10:15:04,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:15:06,BANKNIFTY,42100,42200,42151.25
2022-11-14T10:15:08,BANKNIFTY,42200,42100,42145.0
2022-11-14T10:15:11,BANKNIFTY,42100,42200,42155.85
2022-11-14T10:15:13,BANKNIFTY,42200,42100,42149.3
2022-11-14T10:15:59,BANKNIFTY,42100,42200,42155.65
2022-11-14T10:16:06,BANKNIFTY,42200,42100,42146.6
2022-11-14T10:16:11,BANKNIFTY,42100,42200,42155.25
2022-11-14T10:16:44,BANKNIFTY,42200,42100,42148.0
2022-11-14T10:19:20,BANKNIFTY,42100,42200,42152.75
2022-11-14T10:19:28,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:19:30,BANKNIFTY,42100,42200,42155.0
2022-11-14T10:19:51,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:19:53,BANKNIFTY,42100,42200,42155.7
2022-11-14T10:22:46,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:22:49,BANKNIFTY,42100,42200,42150.3
2022-11-14T10:22:50,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:22:58,BANKNIFTY,42100,42200,42151.0
2022-11-14T10:23:03,BANKNIFTY,42200,42100,42148.45
2022-11-14T10:24:15,BANKNIFTY,42100,42200,42150.45
2022-11-14T10:24:16,BANKNIFTY,42200,42100,42146.6
2022-11-14T10:24:39,BANKNIFTY,42100,42200,42153.05
2022-11-14T10:24:43,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:24:46,BANKNIFTY,42100,42200,42151.65
2022-11-14T10:25:05,BANKNIFTY,42200,42100,42145.05
2022-11-14T10:25:37,BANKNIFTY,42100,42200,42150.4
2022-11-14T10:25:40,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:25:46,BANKNIFTY,42100,42200,42150.8
2022-11-14T10:25:48,BANKNIFTY,42200,42100,42144.65
2022-11-14T10:39:54,BANKNIFTY,42100,42200,42153.35
2022-11-14T10:40:11,BANKNIFTY,42200,42100,42144.8
2022-11-14T10:41:00,BANKNIFTY,42100,42200,42152.2
2022-11-14T10:41:13,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:41:23,BANKNIFTY,42100,42200,42151.85
2022-11-14T10:41:26,BANKNIFTY,42200,42100,42147.65
2022-11-14T10:41:37,BANKNIFTY,42100,42200,42153.0
2022-11-14T10:41:42,BANKNIFTY,42200,42100,42147.1
2022-11-14T10:41:49,BANKNIFTY,42100,42200,42153.0
2022-11-14T10:41:52,BANKNIFTY,42200,42100,42147.2
2022-11-14T10:41:59,BANKNIFTY,42100,42200,42155.0
2022-11-14T10:44:07,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:44:20,BANKNIFTY,42100,42200,42150.5
2022-11-14T10:44:22,BANKNIFTY,42200,42100,42145.0
2022-11-14T10:44:23,BANKNIFTY,42100,42200,42155.5
2022-11-14T10:44:59,BANKNIFTY,42200,42100,42148.6
2022-11-14T10:45:04,BANKNIFTY,42100,42200,42156.0
2022-11-14T10:45:05,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:45:06,BANKNIFTY,42100,42200,42152.85
2022-11-14T10:45:19,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:46:02,BANKNIFTY,42100,42200,42156.55
2022-11-14T10:46:04,BANKNIFTY,42200,42100,42148.25
2022-11-14T10:46:15,BANKNIFTY,42100,42200,42155.9
2022-11-14T10:59:29,BANKNIFTY,42200,42100,42150.0
2022-11-14T10:59:32,BANKNIFTY,42100,42200,42152.15
2022-11-14T11:00:09,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:00:24,BANKNIFTY,42100,42200,42153.85
2022-11-14T11:00:29,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:00:40,BANKNIFTY,42100,42200,42151.05
2022-11-14T11:00:42,BANKNIFTY,42200,42100,42146.3
2022-11-14T11:00:53,BANKNIFTY,42100,42200,42153.0
2022-11-14T11:07:15,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:07:18,BANKNIFTY,42100,42200,42150.05
2022-11-14T11:07:20,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:08:13,BANKNIFTY,42100,42200,42155.0
2022-11-14T11:08:15,BANKNIFTY,42200,42100,42149.05
2022-11-14T11:12:06,BANKNIFTY,42100,42200,42153.0
2022-11-14T11:12:27,BANKNIFTY,42200,42100,42145.6
2022-11-14T11:14:37,BANKNIFTY,42100,42200,42151.5
2022-11-14T11:14:39,BANKNIFTY,42200,42100,42147.05
2022-11-14T11:14:53,BANKNIFTY,42100,42200,42156.1
2022-11-14T11:15:06,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:15:09,BANKNIFTY,42100,42200,42152.25
2022-11-14T11:16:17,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:16:25,BANKNIFTY,42100,42200,42150.05
2022-11-14T11:16:27,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:16:28,BANKNIFTY,42100,42200,42153.3
2022-11-14T11:16:37,BANKNIFTY,42200,42100,42149.9
2022-11-14T11:17:45,BANKNIFTY,42100,42200,42150.6
2022-11-14T11:18:16,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:20:17,BANKNIFTY,42100,42200,42154.25
2022-11-14T11:20:42,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:20:59,BANKNIFTY,42100,42200,42153.95
2022-11-14T11:21:49,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:21:50,BANKNIFTY,42100,42200,42152.9
2022-11-14T11:21:58,BANKNIFTY,42200,42100,42149.3
2022-11-14T11:22:15,BANKNIFTY,42100,42200,42156.0
2022-11-14T11:24:13,BANKNIFTY,42200,42100,42149.35
2022-11-14T11:24:14,BANKNIFTY,42100,42200,42153.95
2022-11-14T11:24:43,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:24:53,BANKNIFTY,42100,42200,42152.65
2022-11-14T11:24:57,BANKNIFTY,42200,42100,42147.8
2022-11-14T11:25:11,BANKNIFTY,42100,42200,42150.95
2022-11-14T11:25:13,BANKNIFTY,42200,42100,42148.0
2022-11-14T11:25:22,BANKNIFTY,42100,42200,42150.05
2022-11-14T11:25:38,BANKNIFTY,42200,42100,42147.0
2022-11-14T11:26:54,BANKNIFTY,42100,42200,42155.95
2022-11-14T11:27:27,BANKNIFTY,42200,42100,42149.2
2022-11-14T11:40:39,BANKNIFTY,42100,42200,42150.1
2022-11-14T11:40:41,BANKNIFTY,42200,42100,42144.45
2022-11-14T11:40:54,BANKNIFTY,42100,42200,42150.05
2022-11-14T11:41:00,BANKNIFTY,42200,42100,42148.35
2022-11-14T11:42:20,BANKNIFTY,42100,42200,42155.0
2022-11-14T11:43:13,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:43:14,BANKNIFTY,42100,42200,42155.15
2022-11-14T11:43:22,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:43:25,BANKNIFTY,42100,42200,42154.3
2022-11-14T11:49:52,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:49:57,BANKNIFTY,42100,42200,42150.05
2022-11-14T11:51:07,BANKNIFTY,42200,42100,42150.0
2022-11-14T11:51:09,BANKNIFTY,42100,42200,42151.0
2022-11-14T11:51:12,BANKNIFTY,42200,42100,42149.9
2022-11-14T11:51:20,BANKNIFTY,42100,42200,42153.35
2022-11-14T12:02:33,BANKNIFTY,42200,42100,42149.4
2022-11-14T12:03:05,BANKNIFTY,42100,42200,42150.15
2022-11-14T12:03:08,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:03:13,BANKNIFTY,42100,42200,42151.6
2022-11-14T12:03:14,BANKNIFTY,42200,42100,42147.95
2022-11-14T12:03:25,BANKNIFTY,42100,42200,42150.75
2022-11-14T12:03:27,BANKNIFTY,42200,42100,42145.0
2022-11-14T12:03:34,BANKNIFTY,42100,42200,42151.95
2022-11-14T12:03:37,BANKNIFTY,42200,42100,42147.45
2022-11-14T12:04:01,BANKNIFTY,42100,42200,42150.2
2022-11-14T12:04:04,BANKNIFTY,42200,42100,42149.0
2022-11-14T12:04:05,BANKNIFTY,42100,42200,42150.15
2022-11-14T12:04:08,BANKNIFTY,42200,42100,42147.55
2022-11-14T12:04:14,BANKNIFTY,42100,42200,42151.15
2022-11-14T12:04:23,BANKNIFTY,42200,42100,42146.1
2022-11-14T12:04:28,BANKNIFTY,42100,42200,42151.85
2022-11-14T12:04:29,BANKNIFTY,42200,42100,42149.05
2022-11-14T12:04:31,BANKNIFTY,42100,42200,42150.45
2022-11-14T12:04:45,BANKNIFTY,42200,42100,42148.7
2022-11-14T12:10:59,BANKNIFTY,42100,42200,42152.2
2022-11-14T12:11:00,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:11:02,BANKNIFTY,42100,42200,42154.1
2022-11-14T12:11:20,BANKNIFTY,42200,42100,42148.9
2022-11-14T12:11:22,BANKNIFTY,42100,42200,42154.9
2022-11-14T12:11:30,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:12:19,BANKNIFTY,42100,42200,42152.45
2022-11-14T12:12:21,BANKNIFTY,42200,42100,42146.15
2022-11-14T12:12:28,BANKNIFTY,42100,42200,42151.0
2022-11-14T12:12:30,BANKNIFTY,42200,42100,42149.0
2022-11-14T12:15:03,BANKNIFTY,42100,42200,42151.55
2022-11-14T12:15:10,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:15:19,BANKNIFTY,42100,42200,42153.9
2022-11-14T12:16:52,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:16:58,BANKNIFTY,42100,42200,42151.5
2022-11-14T12:17:15,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:17:18,BANKNIFTY,42100,42200,42153.0
2022-11-14T12:17:21,BANKNIFTY,42200,42100,42148.0
2022-11-14T12:17:39,BANKNIFTY,42100,42200,42151.25
2022-11-14T12:17:46,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:17:48,BANKNIFTY,42100,42200,42153.0
2022-11-14T12:25:08,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:25:10,BANKNIFTY,42100,42200,42152.0
2022-11-14T12:25:54,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:26:02,BANKNIFTY,42100,42200,42152.0
2022-11-14T12:26:05,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:26:19,BANKNIFTY,42100,42200,42151.05
2022-11-14T12:26:36,BANKNIFTY,42200,42100,42147.25
2022-11-14T12:28:38,BANKNIFTY,42100,42200,42150.1
2022-11-14T12:40:08,BANKNIFTY,42200,42100,42148.0
2022-11-14T12:40:24,BANKNIFTY,42100,42200,42151.95
2022-11-14T12:40:26,BANKNIFTY,42200,42100,42148.3
2022-11-14T12:40:35,BANKNIFTY,42100,42200,42150.95
2022-11-14T12:45:50,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:45:52,BANKNIFTY,42100,42200,42152.35
2022-11-14T12:58:57,BANKNIFTY,42200,42100,42150.0
2022-11-14T12:59:34,BANKNIFTY,42100,42200,42155.0
2022-11-14T13:01:45,BANKNIFTY,42200,42100,42146.55
2022-11-14T13:01:55,BANKNIFTY,42100,42200,42151.6
2022-11-14T13:01:58,BANKNIFTY,42200,42100,42148.45
2022-11-14T13:02:00,BANKNIFTY,42100,42200,42152.0
2022-11-14T13:24:12,BANKNIFTY,42200,42300,42251.0
2022-11-14T13:24:22,BANKNIFTY,42300,42200,42249.0
2022-11-14T13:30:07,BANKNIFTY,42200,42300,42251.0
2022-11-14T13:55:40,BANKNIFTY,42300,42400,42352.25
2022-11-14T13:55:43,BANKNIFTY,42400,42300,42350.0
2022-11-14T13:55:45,BANKNIFTY,42300,42400,42353.05
2022-11-14T13:55:46,BANKNIFTY,42400,42300,42346.8
2022-11-14T14:13:45,BANKNIFTY,42300,42400,42371.0
2022-11-14T14:13:56,BANKNIFTY,42400,42300,42347.0
2022-11-14T14:14:00,BANKNIFTY,42300,42400,42350.25
2022-11-14T14:14:31,BANKNIFTY,42400,42300,42347.95
2022-11-14T14:14:35,BANKNIFTY,42300,42400,42351.25
2022-11-14T14:14:42,BANKNIFTY,42400,42300,42348.4
2022-11-14T14:14:45,BANKNIFTY,42300,42400,42350.6
2022-11-14T14:14:47,BANKNIFTY,42400,42300,42345.25
2022-11-14T14:14:54,BANKNIFTY,42300,42400,42350.5
2022-11-14T14:14:56,BANKNIFTY,42400,42300,42347.5
2022-11-14T14:14:59,BANKNIFTY,42300,42400,42352.65
2022-11-14T14:15:25,BANKNIFTY,42400,42300,42350.0
2022-11-14T14:15:28,BANKNIFTY,42300,42400,42353.35
2022-11-14T14:15:30,BANKNIFTY,42400,42300,42349.4
2022-11-14T14:15:35,BANKNIFTY,42300,42400,42352.5
2022-11-14T14:15:36,BANKNIFTY,42400,42300,42350.0
2022-11-14T14:16:10,BANKNIFTY,42300,42400,42353.25
2022-11-14T14:16:15,BANKNIFTY,42400,42300,42342.35
2022-11-14T14:17:25,BANKNIFTY,42300,42400,42351.15
2022-11-14T14:17:27,BANKNIFTY,42400,42300,42346.55
2022-11-14T14:45:05,BANKNIFTY,42300,42200,42248.05
2022-11-14T14:45:08,BANKNIFTY,42200,42300,42250.15
2022-11-14T14:45:10,BANKNIFTY,42300,42200,42246.6
2022-11-14T14:45:16,BANKNIFTY,42200,42300,42252.65
2022-11-14T14:52:25,BANKNIFTY,42300,42200,42247.0
2022-11-14T14:52:50,BANKNIFTY,42200,42300,42250.6
2022-11-14T14:53:33,BANKNIFTY,42300,42200,42250.0
2022-11-14T14:53:35,BANKNIFTY,42200,42300,42251.25
2022-11-14T14:54:03,BANKNIFTY,42300,42200,42246.1
2022-11-14T14:54:07,BANKNIFTY,42200,42300,42253.0
2022-11-14T14:54:11,BANKNIFTY,42300,42200,42248.05
2022-11-14T14:54:12,BANKNIFTY,42200,42300,42251.0
2022-11-14T14:54:35,BANKNIFTY,42300,42200,42250.0
2022-11-14T14:54:38,BANKNIFTY,42200,42300,42251.3
2022-11-14T14:54:41,BANKNIFTY,42300,42200,42248.05
2022-11-14T14:59:16,BANKNIFTY,42200,42300,42250.5
2022-11-14T14:59:41,BANKNIFTY,42300,42200,42250.0
2022-11-14T14:59:42,BANKNIFTY,42200,42300,42252.05
2022-11-14T14:59:44,BANKNIFTY,42300,42200,42248.0
2022-11-14T14:59:47,BANKNIFTY,42200,42300,42250.9
2022-11-14T14:59:49,BANKNIFTY,42300,42200,42245.5
2022-11-14T15:00:00,BANKNIFTY,42200,42300,42252.1
2022-11-14T15:00:02,BANKNIFTY,42300,42200,42247.55
2022-11-14T15:00:03,BANKNIFTY,42200,42300,42253.95
2022-11-14T15:00:05,BANKNIFTY,42300,42200,42247.05
2022-11-14T15:01:09,BANKNIFTY,42200,42300,42252.45
2022-11-14T15:01:16,BANKNIFTY,42300,42200,42248.85
2022-11-14T15:01:18,BANKNIFTY,42200,42300,42250.75
2022-11-14T15:01:19,BANKNIFTY,42300,42200,42247.55
2022-11-14T15:01:27,BANKNIFTY,42200,42300,42253.95
2022-11-14T15:01:37,BANKNIFTY,42300,42200,42249.45
2022-11-14T15:01:50,BANKNIFTY,42200,42300,42253.15
2022-11-14T15:01:51,BANKNIFTY,42300,42200,42249.85
2022-11-14T15:02:06,BANKNIFTY,42200,42300,42251.6
2022-11-14T15:02:20,BANKNIFTY,42300,42200,42246.05
2022-11-14T15:02:21,BANKNIFTY,42200,42300,42250.2
2022-11-14T15:02:23,BANKNIFTY,42300,42200,42250.0
2022-11-14T15:02:24,BANKNIFTY,42200,42300,42251.7
2022-11-14T15:03:04,BANKNIFTY,42300,42200,42249.7
2022-11-15T09:16:09,NIFTY,18400,18450,18425.25
2022-11-15T09:16:13,NIFTY,18450,18400,18424.0
2022-11-15T09:18:10,NIFTY,18400,18450,18425.95
2022-11-15T09:18:12,NIFTY,18450,18400,18423.0
2022-11-15T09:46:59,NIFTY,18400,18350,18375.0
2022-11-15T11:40:13,NIFTY,18350,18400,18376.3
2022-11-15T11:41:11,NIFTY,18400,18350,18375.0
2022-11-15T12:25:47,NIFTY,18350,18400,18376.8
2022-11-15T14:15:55,NIFTY,18400,18350,18373.55
2022-11-15T14:15:56,NIFTY,18350,18400,18375.9
2022-11-15T14:15:58,NIFTY,18400,18350,18373.1
2022-11-15T14:16:05,NIFTY,18350,18400,18376.15
2022-11-15T14:16:07,NIFTY,18400,18350,18374.0
2022-11-15T14:16:11,NIFTY,18350,18400,18375.05
2022-11-15T14:16:15,NIFTY,18400,18350,18375.0
2022-11-15T14:16:19,NIFTY,18350,18400,18375.05
2022-11-15T14:16:29,NIFTY,18400,18350,18375.0
2022-11-15T14:16:30,NIFTY,18350,18400,18376.65
2022-11-15T14:16:32,NIFTY,18400,18350,18375.0
2022-11-15T14:16:37,NIFTY,18350,18400,18376.6
2022-11-15T14:16:43,NIFTY,18400,18350,18375.0
2022-11-15T14:16:46,NIFTY,18350,18400,18376.65
2022-11-15T14:16:47,NIFTY,18400,18350,18375.0
2022-11-15T14:16:48,NIFTY,18350,18400,18376.85
2022-11-15T14:16:52,NIFTY,18400,18350,18375.0
2022-11-15T14:16:53,NIFTY,18350,18400,18375.95
2022-11-15T14:16:55,NIFTY,18400,18350,18375.0
2022-11-15T14:16:58,NIFTY,18350,18400,18376.95
2022-11-15T14:16:59,NIFTY,18400,18350,18375.0
2022-11-15T14:17:01,NIFTY,18350,18400,18376.0
2022-11-15T14:17:08,NIFTY,18400,18350,18372.0
2022-11-15T14:19:00,NIFTY,18350,18400,18375.05
2022-11-15T14:19:01,NIFTY,18400,18350,18373.3
2022-11-15T14:19:04,NIFTY,18350,18400,18376.35
2022-11-15T14:59:59,NIFTY,18400,18450,18425.2
2022-11-15T15:19:00,NIFTY,18450,18500,18475.45
2022-11-15T15:19:06,NIFTY,18500,18450,18475.0
2022-11-15T15:19:08,NIFTY,18450,18500,18477.0
2022-11-15T15:19:13,NIFTY,18500,18450,18474.35
2022-11-15T15:19:14,NIFTY,18450,18500,18475.15
2022-11-15T15:19:16,NIFTY,18500,18450,18473.95
2022-11-15T15:19:17,NIFTY,18450,18500,18477.7
2022-11-15T15:19:22,NIFTY,18500,18450,18474.95
2022-11-15T15:19:23,NIFTY,18450,18500,18475.15
2022-11-15T15:19:26,NIFTY,18500,18450,18475.0
2022-11-15T15:19:27,NIFTY,18450,18500,18475.15
2022-11-15T15:19:31,NIFTY,18500,18450,18475.0
2022-11-15T15:19:32,NIFTY,18450,18500,18476.0
2022-11-15T15:19:38,NIFTY,18500,18450,18475.0
2022-11-15T15:19:41,NIFTY,18450,18500,18477.2
2022-11-15T15:19:42,NIFTY,18500,18450,18474.3
2022-11-15T15:19:43,NIFTY,18450,18500,18477.15
2022-11-15T15:19:44,NIFTY,18500,18450,18474.05
2022-11-15T15:19:49,NIFTY,18450,18500,18476.8
2022-11-15T15:19:50,NIFTY,18500,18450,18475.0
2022-11-15T15:19:56,NIFTY,18450,18500,18476.85
2022-11-15T15:20:00,NIFTY,18500,18450,18474.8
2022-11-15T15:20:01,NIFTY,18450,18500,18476.0
2022-11-15T15:20:03,NIFTY,18500,18450,18474.0
2022-11-15T15:20:10,NIFTY,18450,18500,18475.5
2022-11-15T15:20:11,NIFTY,18500,18450,18473.95
2022-11-15T15:20:50,NIFTY,18450,18500,18475.3
2022-11-15T15:20:52,NIFTY,18500,18450,18474.25
2022-11-15T15:21:39,NIFTY,18450,18500,18475.05
