entry_time,exit_time,instrument,underlier,expiry,strike,option_type,entry_price,exit_price,quantity,gross_pnl,net_pnl,transaction_costs,holding_period_seconds
2022-11-17T10:13:22,2022-11-17T10:13:25,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.8,37.65,1,-0.15,-40.15,40.0,3.0
2022-11-17T10:13:25,2022-11-17T10:13:37,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.85,8.65,1,-0.2,-40.2,40.0,12.0
2022-11-17T10:13:25,2022-11-17T10:13:37,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,72.6,72.75,1,0.15,-39.85,40.0,12.0
2022-11-17T10:13:37,2022-11-17T10:13:45,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.75,23.85,1,0.1,-39.9,40.0,8.0
2022-11-17T10:13:37,2022-11-17T10:13:45,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.8,37.55,1,-0.25,-40.25,40.0,8.0
2022-11-17T10:13:45,2022-11-17T10:13:47,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.7,8.65,1,-0.05,-40.05,40.0,2.0
2022-11-17T10:13:45,2022-11-17T10:13:47,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,72.2,73.5,1,1.3,-38.7,40.0,2.0
2022-11-17T10:13:47,2022-11-17T10:15:48,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.75,23.75,1,0.0,-40.0,40.0,121.0
2022-11-17T10:13:47,2022-11-17T10:15:48,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.35,37.0,1,-1.35,-41.35,40.0,121.0
2022-11-17T10:15:48,2022-11-17T10:16:00,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.6,8.45,1,-0.15,-40.15,40.0,12.0
2022-11-17T10:15:48,2022-11-17T10:16:00,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,71.8,72.3,1,0.5,-39.5,40.0,12.0
2022-11-17T10:16:00,2022-11-17T10:16:01,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.5,23.9,1,0.4,-39.6,40.0,1.0
2022-11-17T10:16:00,2022-11-17T10:16:01,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.2,37.0,1,-0.2,-40.2,40.0,1.0
2022-11-17T10:16:01,2022-11-17T10:18:05,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.5,8.4,1,-0.1,-40.1,40.0,124.0
2022-11-17T10:16:01,2022-11-17T10:18:05,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,71.8,73.35,1,1.55,-38.45,40.0,124.0
2022-11-17T10:18:05,2022-11-17T10:18:15,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.2,24.1,1,0.9,-39.1,40.0,10.0
2022-11-17T10:18:05,2022-11-17T10:18:15,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.15,37.75,1,-0.4,-40.4,40.0,10.0
2022-11-17T10:18:15,2022-11-17T10:19:32,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.7,8.3,1,-0.4,-40.4,40.0,77.0
2022-11-17T10:18:15,2022-11-17T10:19:32,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,72.2,73.5,1,1.3,-38.7,40.0,77.0
2022-11-17T10:19:32,2022-11-17T10:19:34,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.15,23.15,1,0.0,-40.0,40.0,2.0
2022-11-17T10:19:32,2022-11-17T10:19:34,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.25,38.45,1,0.2,-39.8,40.0,2.0
2022-11-17T10:19:34,2022-11-17T10:19:55,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.35,8.25,1,-0.1,-40.1,40.0,21.0
2022-11-17T10:19:34,2022-11-17T10:19:55,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.7,74.15,1,0.45,-39.55,40.0,21.0
2022-11-17T10:19:55,2022-11-17T10:20:05,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.95,22.8,1,-0.15,-40.15,40.0,10.0
2022-11-17T10:19:55,2022-11-17T10:20:05,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.55,38.65,1,0.1,-39.9,40.0,10.0
2022-11-17T10:20:05,2022-11-17T10:20:08,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.15,8.2,1,0.05,-39.95,40.0,3.0
2022-11-17T10:20:05,2022-11-17T10:20:08,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,74.15,74.4,1,0.25,-39.75,40.0,3.0
2022-11-17T10:20:08,2022-11-17T10:20:15,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.65,22.65,1,0.0,-40.0,40.0,7.0
2022-11-17T10:20:08,2022-11-17T10:20:15,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.0,38.5,1,-0.5,-40.5,40.0,7.0
2022-11-17T10:20:15,2022-11-17T10:20:17,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.15,8.2,1,0.05,-39.95,40.0,2.0
2022-11-17T10:20:15,2022-11-17T10:20:17,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,74.0,74.75,1,0.75,-39.25,40.0,2.0
2022-11-17T10:20:17,2022-11-17T10:20:24,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.8,23.25,1,0.45,-39.55,40.0,7.0
2022-11-17T10:20:17,2022-11-17T10:20:24,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.05,38.25,1,-0.8,-40.8,40.0,7.0
2022-11-17T10:20:24,2022-11-17T10:20:31,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.35,8.15,1,-0.2,-40.2,40.0,7.0
2022-11-17T10:20:24,2022-11-17T10:20:31,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.3,74.2,1,0.9,-39.1,40.0,7.0
2022-11-17T10:20:31,2022-11-17T10:20:34,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.75,22.95,1,0.2,-39.8,40.0,3.0
2022-11-17T10:20:31,2022-11-17T10:20:34,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.75,38.3,1,-0.45,-40.45,40.0,3.0
2022-11-17T10:20:34,2022-11-17T10:21:00,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.2,7.95,1,-0.25,-40.25,40.0,26.0
2022-11-17T10:20:34,2022-11-17T10:21:00,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.5,74.35,1,0.85,-39.15,40.0,26.0
2022-11-17T10:21:00,2022-11-17T10:21:01,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.3,22.55,1,0.25,-39.75,40.0,1.0
2022-11-17T10:21:00,2022-11-17T10:21:01,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.75,38.05,1,-0.7,-40.7,40.0,1.0
2022-11-17T10:21:01,2022-11-17T10:21:49,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.0,8.1,1,0.1,-39.9,40.0,48.0
2022-11-17T10:21:01,2022-11-17T10:21:49,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.5,74.2,1,0.7,-39.3,40.0,48.0
2022-11-17T10:21:49,2022-11-17T10:21:50,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.6,22.7,1,0.1,-39.9,40.0,1.0
2022-11-17T10:21:49,2022-11-17T10:21:50,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.5,38.4,1,-0.1,-40.1,40.0,1.0
2022-11-17T10:21:50,2022-11-17T10:21:54,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.1,7.9,1,-0.2,-40.2,40.0,4.0
2022-11-17T10:21:50,2022-11-17T10:21:54,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.9,74.8,1,0.9,-39.1,40.0,4.0
2022-11-17T10:21:54,2022-11-17T10:27:35,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.3,23.7,1,1.4,-38.6,40.0,341.0
2022-11-17T10:21:54,2022-11-17T10:27:35,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.05,36.85,1,-2.2,-42.2,40.0,341.0
2022-11-17T10:27:35,2022-11-17T10:27:38,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.4,8.4,1,0.0,-40.0,40.0,3.0
2022-11-17T10:27:35,2022-11-17T10:27:38,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,71.35,72.0,1,0.65,-39.35,40.0,3.0
2022-11-17T10:27:38,2022-11-17T10:27:40,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.55,23.35,1,-0.2,-40.2,40.0,2.0
2022-11-17T10:27:38,2022-11-17T10:27:40,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.05,37.2,1,0.15,-39.85,40.0,2.0
2022-11-17T10:27:40,2022-11-17T10:27:43,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.25,8.25,1,0.0,-40.0,40.0,3.0
2022-11-17T10:27:40,2022-11-17T10:27:43,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,72.2,72.6,1,0.4,-39.6,40.0,3.0
2022-11-17T10:27:43,2022-11-17T10:27:45,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.25,23.1,1,-0.15,-40.15,40.0,2.0
2022-11-17T10:27:43,2022-11-17T10:27:45,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.4,37.5,1,0.1,-39.9,40.0,2.0
2022-11-17T10:27:45,2022-11-17T10:27:48,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.25,8.15,1,-0.1,-40.1,40.0,3.0
2022-11-17T10:27:45,2022-11-17T10:27:48,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,72.6,73.55,1,0.95,-39.05,40.0,3.0
2022-11-17T10:27:48,2022-11-17T10:27:49,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.85,22.75,1,-0.1,-40.1,40.0,1.0
2022-11-17T10:27:48,2022-11-17T10:27:49,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.0,38.2,1,0.2,-39.8,40.0,1.0
2022-11-17T10:27:49,2022-11-17T10:27:50,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.15,8.25,1,0.1,-39.9,40.0,1.0
2022-11-17T10:27:49,2022-11-17T10:27:50,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.8,73.15,1,-0.65,-40.65,40.0,1.0
2022-11-17T10:27:50,2022-11-17T10:27:51,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,23.05,23.1,1,0.05,-39.95,40.0,1.0
2022-11-17T10:27:50,2022-11-17T10:27:51,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.95,38.15,1,0.2,-39.8,40.0,1.0
2022-11-17T10:27:51,2022-11-17T10:28:11,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,8.2,8.15,1,-0.05,-40.05,40.0,20.0
2022-11-17T10:27:51,2022-11-17T10:28:11,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.3,73.55,1,0.25,-39.75,40.0,20.0
2022-11-17T10:28:11,2022-11-17T10:40:46,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,22.85,20.85,1,-2.0,-42.0,40.0,755.0
2022-11-17T10:28:11,2022-11-17T10:40:46,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.05,38.9,1,0.85,-39.15,40.0,755.0
2022-11-17T10:40:46,2022-11-17T10:40:51,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,7.1,7.1,1,0.0,-40.0,40.0,5.0
2022-11-17T10:40:46,2022-11-17T10:40:51,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.2,74.8,1,-0.4,-40.4,40.0,5.0
2022-11-17T10:40:51,2022-11-17T10:40:53,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,20.85,20.75,1,-0.1,-40.1,40.0,2.0
2022-11-17T10:40:51,2022-11-17T10:40:53,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.6,38.65,1,0.05,-39.95,40.0,2.0
2022-11-17T10:40:53,2022-11-17T10:40:54,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,7.05,7.0,1,-0.05,-40.05,40.0,1.0
2022-11-17T10:40:53,2022-11-17T10:40:54,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.2,75.5,1,0.3,-39.7,40.0,1.0
2022-11-17T10:40:54,2022-11-17T10:40:55,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,20.55,20.55,1,0.0,-40.0,40.0,1.0
2022-11-17T10:40:54,2022-11-17T10:40:55,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.0,39.0,1,0.0,-40.0,40.0,1.0
2022-11-17T10:40:55,2022-11-17T10:40:58,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,7.0,7.0,1,0.0,-40.0,40.0,3.0
2022-11-17T10:40:55,2022-11-17T10:40:58,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.75,75.45,1,-0.3,-40.3,40.0,3.0
2022-11-17T10:40:58,2022-11-17T10:40:59,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,20.65,20.9,1,0.25,-39.75,40.0,1.0
2022-11-17T10:40:58,2022-11-17T10:40:59,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.85,38.7,1,-0.15,-40.15,40.0,1.0
2022-11-17T10:40:59,2022-11-17T10:41:01,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,7.1,7.05,1,-0.05,-40.05,40.0,2.0
2022-11-17T10:40:59,2022-11-17T10:41:01,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.05,75.25,1,0.2,-39.8,40.0,2.0
2022-11-17T10:41:01,2022-11-17T10:41:04,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,20.75,20.6,1,-0.15,-40.15,40.0,3.0
2022-11-17T10:41:01,2022-11-17T10:41:04,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.85,39.35,1,0.5,-39.5,40.0,3.0
2022-11-17T10:41:04,2022-11-17T10:41:05,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,7.0,7.0,1,0.0,-40.0,40.0,1.0
2022-11-17T10:41:04,2022-11-17T10:41:05,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.8,75.9,1,0.1,-39.9,40.0,1.0
2022-11-17T10:41:05,2022-11-17T10:46:57,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,20.55,20.6,1,0.05,-39.95,40.0,352.0
2022-11-17T10:41:05,2022-11-17T10:46:57,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.5,37.8,1,-1.7,-41.7,40.0,352.0
2022-11-17T10:46:57,2022-11-17T10:57:24,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,6.75,6.15,1,-0.6,-40.6,40.0,627.0
2022-11-17T10:46:57,2022-11-17T10:57:24,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,73.9,77.3,1,3.4,-36.6,40.0,627.0
2022-11-17T10:57:24,2022-11-17T10:57:40,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,19.0,19.05,1,0.05,-39.95,40.0,16.0
2022-11-17T10:57:24,2022-11-17T10:57:40,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.8,39.9,1,0.1,-39.9,40.0,16.0
2022-11-17T10:57:40,2022-11-17T10:57:41,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,6.15,6.2,1,0.05,-39.95,40.0,1.0
2022-11-17T10:57:40,2022-11-17T10:57:41,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,76.95,77.1,1,0.15,-39.85,40.0,1.0
2022-11-17T10:57:41,2022-11-17T10:57:46,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,19.1,19.4,1,0.3,-39.7,40.0,5.0
2022-11-17T10:57:41,2022-11-17T10:57:46,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,40.0,39.5,1,-0.5,-40.5,40.0,5.0
2022-11-17T10:57:46,2022-11-17T10:57:48,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,6.3,6.35,1,0.05,-39.95,40.0,2.0
2022-11-17T10:57:46,2022-11-17T10:57:48,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,76.45,76.6,1,0.15,-39.85,40.0,2.0
2022-11-17T10:57:48,2022-11-17T10:59:31,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,19.45,19.35,1,-0.1,-40.1,40.0,103.0
2022-11-17T10:57:48,2022-11-17T10:59:31,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.55,40.4,1,0.85,-39.15,40.0,103.0
2022-11-17T10:59:31,2022-11-17T10:59:33,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,6.15,6.15,1,0.0,-40.0,40.0,2.0
2022-11-17T10:59:31,2022-11-17T10:59:33,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,77.4,77.6,1,0.2,-39.8,40.0,2.0
2022-11-17T10:59:33,2022-11-17T11:35:14,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,19.3,17.55,1,-1.75,-41.75,40.0,2141.0
2022-11-17T10:59:33,2022-11-17T11:35:14,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,40.65,38.1,1,-2.55,-42.55,40.0,2141.0
2022-11-17T11:35:14,2022-11-17T11:35:17,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.95,4.9,1,-0.05,-40.05,40.0,3.0
2022-11-17T11:35:14,2022-11-17T11:35:17,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.45,76.4,1,0.95,-39.05,40.0,3.0
2022-11-17T11:35:17,2022-11-17T11:35:21,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.35,17.3,1,-0.05,-40.05,40.0,4.0
2022-11-17T11:35:17,2022-11-17T11:35:21,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.75,38.75,1,0.0,-40.0,40.0,4.0
2022-11-17T11:35:21,2022-11-17T11:35:23,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.85,4.95,1,0.1,-39.9,40.0,2.0
2022-11-17T11:35:21,2022-11-17T11:35:23,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,76.45,76.6,1,0.15,-39.85,40.0,2.0
2022-11-17T11:35:23,2022-11-17T11:35:24,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.5,17.4,1,-0.1,-40.1,40.0,1.0
2022-11-17T11:35:23,2022-11-17T11:35:24,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.9,38.6,1,-0.3,-40.3,40.0,1.0
2022-11-17T11:35:24,2022-11-17T11:35:27,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.9,4.85,1,-0.05,-40.05,40.0,3.0
2022-11-17T11:35:24,2022-11-17T11:35:27,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,76.45,76.45,1,0.0,-40.0,40.0,3.0
2022-11-17T11:35:27,2022-11-17T11:35:30,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.25,17.45,1,0.2,-39.8,40.0,3.0
2022-11-17T11:35:27,2022-11-17T11:35:30,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.6,38.9,1,0.3,-39.7,40.0,3.0
2022-11-17T11:35:30,2022-11-17T11:35:35,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.95,4.9,1,-0.05,-40.05,40.0,5.0
2022-11-17T11:35:30,2022-11-17T11:35:35,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,76.55,76.2,1,-0.35,-40.35,40.0,5.0
2022-11-17T11:35:35,2022-11-17T11:35:36,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.3,17.3,1,0.0,-40.0,40.0,1.0
2022-11-17T11:35:35,2022-11-17T11:35:36,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.5,38.65,1,0.15,-39.85,40.0,1.0
2022-11-17T11:35:36,2022-11-17T11:35:51,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.85,4.75,1,-0.1,-40.1,40.0,15.0
2022-11-17T11:35:36,2022-11-17T11:35:51,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,76.25,77.15,1,0.9,-39.1,40.0,15.0
2022-11-17T11:35:51,2022-11-17T11:36:07,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,16.85,17.8,1,0.95,-39.05,40.0,16.0
2022-11-17T11:35:51,2022-11-17T11:36:07,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.05,36.95,1,-2.1,-42.1,40.0,16.0
2022-11-17T11:36:07,2022-11-17T11:36:32,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,5.0,4.75,1,-0.25,-40.25,40.0,25.0
2022-11-17T11:36:07,2022-11-17T11:36:32,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,74.05,75.3,1,1.25,-38.75,40.0,25.0
2022-11-17T11:36:32,2022-11-17T11:36:34,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.2,17.2,1,0.0,-40.0,40.0,2.0
2022-11-17T11:36:32,2022-11-17T11:36:34,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.85,38.0,1,0.15,-39.85,40.0,2.0
2022-11-17T11:36:34,2022-11-17T11:36:37,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.8,4.75,1,-0.05,-40.05,40.0,3.0
2022-11-17T11:36:34,2022-11-17T11:36:37,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.9,75.6,1,-0.3,-40.3,40.0,3.0
2022-11-17T11:36:37,2022-11-17T11:36:42,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.2,17.0,1,-0.2,-40.2,40.0,5.0
2022-11-17T11:36:37,2022-11-17T11:36:42,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.0,38.6,1,0.6,-39.4,40.0,5.0
2022-11-17T11:36:42,2022-11-17T11:36:46,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.7,4.6,1,-0.1,-40.1,40.0,4.0
2022-11-17T11:36:42,2022-11-17T11:36:46,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,76.55,77.45,1,0.9,-39.1,40.0,4.0
2022-11-17T11:36:46,2022-11-17T11:38:16,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,16.6,16.95,1,0.35,-39.65,40.0,90.0
2022-11-17T11:36:46,2022-11-17T11:38:16,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.3,37.95,1,-1.35,-41.35,40.0,90.0
2022-11-17T11:38:16,2022-11-17T11:38:19,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.75,5.0,1,0.25,-39.75,40.0,3.0
2022-11-17T11:38:16,2022-11-17T11:38:19,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.5,75.05,1,-0.45,-40.45,40.0,3.0
2022-11-17T11:38:19,2022-11-17T11:38:21,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.65,18.0,1,0.35,-39.65,40.0,2.0
2022-11-17T11:38:19,2022-11-17T11:38:21,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.65,36.85,1,-0.8,-40.8,40.0,2.0
2022-11-17T11:38:21,2022-11-17T11:39:09,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,5.05,4.75,1,-0.3,-40.3,40.0,48.0
2022-11-17T11:38:21,2022-11-17T11:39:09,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,74.05,75.85,1,1.8,-38.2,40.0,48.0
2022-11-17T11:39:09,2022-11-17T11:39:10,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,17.0,17.35,1,0.35,-39.65,40.0,1.0
2022-11-17T11:39:09,2022-11-17T11:39:10,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,38.15,37.95,1,-0.2,-40.2,40.0,1.0
2022-11-17T11:39:10,2022-11-17T11:39:45,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.85,4.7,1,-0.15,-40.15,40.0,35.0
2022-11-17T11:39:10,2022-11-17T11:39:45,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.6,77.15,1,1.55,-38.45,40.0,35.0
2022-11-17T11:39:45,2022-11-17T11:44:01,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,16.9,16.15,1,-0.75,-40.75,40.0,256.0
2022-11-17T11:39:45,2022-11-17T11:44:01,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.0,39.4,1,0.4,-39.6,40.0,256.0
2022-11-17T11:44:01,2022-11-17T11:44:02,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.25,4.3,1,0.05,-39.95,40.0,1.0
2022-11-17T11:44:01,2022-11-17T11:44:02,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,77.7,77.7,1,0.0,-40.0,40.0,1.0
2022-11-17T11:44:02,2022-11-17T11:49:44,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,16.15,16.3,1,0.15,-39.85,40.0,342.0
2022-11-17T11:44:02,2022-11-17T11:49:44,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,39.45,37.6,1,-1.85,-41.85,40.0,342.0
2022-11-17T11:49:44,2022-11-17T11:49:48,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.1,4.05,1,-0.05,-40.05,40.0,4.0
2022-11-17T11:49:44,2022-11-17T11:49:48,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.85,75.2,1,-0.65,-40.65,40.0,4.0
2022-11-17T11:49:48,2022-11-17T11:49:50,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,16.35,16.45,1,0.1,-39.9,40.0,2.0
2022-11-17T11:49:48,2022-11-17T11:49:50,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.2,36.7,1,-0.5,-40.5,40.0,2.0
2022-11-17T11:49:50,2022-11-17T11:50:12,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.15,4.05,1,-0.1,-40.1,40.0,22.0
2022-11-17T11:49:50,2022-11-17T11:50:12,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,74.6,75.7,1,1.1,-38.9,40.0,22.0
2022-11-17T11:50:12,2022-11-17T11:50:13,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,16.05,16.15,1,0.1,-39.9,40.0,1.0
2022-11-17T11:50:12,2022-11-17T11:50:13,NIFTY22111718400PE,NIFTY,2022-11-17,18400,PE,37.45,37.4,1,-0.05,-40.05,40.0,1.0
2022-11-17T11:50:13,2022-11-17T11:50:28,NIFTY22111718450CE,NIFTY,2022-11-17,18450,CE,4.1,4.0,1,-0.1,-40.1,40.0,15.0
2022-11-17T11:50:13,2022-11-17T11:50:28,NIFTY22111718450PE,NIFTY,2022-11-17,18450,PE,75.8,75.6,1,-0.2,-40.2,40.0,15.0
2022-11-17T11:50:28,2022-11-17T11:50:30,NIFTY22111718400CE,NIFTY,2022-11-17,18400,CE,15.9,16.1,1,0.2,-39.8,40.0,2.0
